Time_Stamp,Temperature_Joint0 (°C),Temperature_Joint1 (°C),Temperature_Joint2 (°C),Temperature_Joint3 (°C),Temperature_Joint4 (°C),Temperature_Joint5 (°C),cycle ,Robot_Protective_Stop,Grip_Lost,Combined_Status,Current_Joint0 (mA)_Positive,Current_Joint0 (mA)_Negative,Current_Joint1 (mA)_Positive,Current_Joint1 (mA)_Negative,Current_Joint2 (mA)_Positive,Current_Joint2 (mA)_Negative,Current_Joint3 (mA)_Positive,Current_Joint3 (mA)_Negative,Current_Joint4 (mA)_Positive,Current_Joint4 (mA)_Negative,Current_Joint5 (mA)_Positive,Current_Joint5 (mA)_Negative,Tool_Current (mA)_Positive,Tool_Current (mA)_Negative,Speed_Joint0 (m/s)_Positive,Speed_Joint0 (m/s)_Negative,Speed_Joint1 (m/s)_Positive,Speed_Joint1 (m/s)_Negative,Speed_Joint2 (m/s)_Positive,Speed_Joint2 (m/s)_Negative,Speed_Joint3 (m/s)_Positive,Speed_Joint3 (m/s)_Negative,Speed_Joint4 (m/s)_Positive,Speed_Joint4 (m/s)_Negative,Speed_Joint5 (m/s)_Positive,Speed_Joint5 (m/s)_Negative
2022-10-26 08:24:14.878,29.313,31.0,31.25,34.188,34.8125,34.25,15,0,1,2,0.0,0.316,0.0,3.068,0.0,0.871,0.0,0.343,0.0,0.125,0.155,0.0,0.078,0.0,0.0,0.084,0.0,0.026,0.0,0.017,0.079,0.0,0.02,0.0,0.012,0.0
2022-10-26 08:24:17.887,29.313,31.063,31.25,34.188,34.8125,34.25,15,0,1,2,0.101,0.0,0.0,1.748,0.0,0.817,0.0,0.921,0.0,0.138,0.235,0.0,0.085,0.0,0.256,0.0,0.0,0.049,0.055,0.0,0.0,0.608,0.023,0.0,0.341,0.0
2022-10-26 08:24:18.894,29.313,31.063,31.25,34.188,34.8125,34.25,15,0,1,2,0.0,0.083,0.0,1.567,0.0,0.762,0.0,0.679,0.0,0.134,0.036,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:24:19.901,29.313,31.063,31.25,34.188,34.8125,34.3125,15,0,1,2,0.0,0.066,0.0,1.69,0.0,0.751,0.0,0.668,0.0,0.098,0.0,0.013,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:24:20.908,29.313,31.063,31.25,34.25,34.8125,34.3125,15,0,1,2,0.0,0.264,0.0,1.349,0.0,1.738,0.0,0.088,0.149,0.0,0.0,0.189,0.086,0.0,0.286,0.0,0.004,0.0,0.0,0.042,1.19,0.0,0.0,0.037,0.0,1.512
2022-10-26 08:24:21.911,29.375,31.063,31.25,34.188,34.875,34.25,15,0,1,2,0.369,0.0,0.0,1.595,0.0,0.731,0.0,0.821,0.0,0.435,0.0,0.159,0.093,0.0,0.001,0.0,0.049,0.0,0.0,0.009,0.0,0.014,0.0,0.007,0.013,0.0
2022-10-26 08:24:23.919,29.313,31.125,31.313,34.25,34.875,34.3125,15,0,1,2,0.0,0.195,0.0,2.804,0.0,0.806,0.0,0.546,0.0,0.028,0.0,0.039,0.09,0.0,0.0,0.022,1.984,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0
2022-10-26 08:24:24.921,29.375,31.063,31.313,34.25,34.875,34.3125,15,0,1,2,0.0,0.167,0.0,2.606,0.0,0.951,0.0,0.318,0.076,0.0,0.161,0.0,0.09,0.0,0.0,0.144,0.002,0.0,0.0,0.006,0.143,0.0,0.005,0.0,0.011,0.0
2022-10-26 08:24:25.936,29.375,31.063,31.313,34.188,34.875,34.3125,15,0,0,0,0.0,0.116,0.0,2.611,0.0,0.968,0.0,0.396,0.037,0.0,0.076,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.509,0.0,1.881,0.0,0.0,0.0
2022-10-26 08:24:26.941,29.375,31.125,31.25,34.25,34.875,34.3125,16,0,0,0,0.0,0.104,0.0,2.421,0.0,1.018,0.0,0.494,0.01,0.0,0.052,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:24:27.944,29.313,31.125,31.313,34.25,34.875,34.3125,16,0,0,0,0.076,0.0,0.0,1.981,0.0,1.157,0.0,0.649,0.0,0.119,0.0,0.169,0.475,0.0,0.003,0.0,0.0,0.001,0.0,1.17,0.005,0.0,0.0,0.001,0.002,0.0
2022-10-26 08:24:30.958,29.375,31.125,31.313,34.25,34.875,34.3125,16,0,0,0,0.3,0.0,0.0,4.053,0.0,1.43,0.0,1.33,0.22,0.0,0.184,0.0,0.087,0.0,0.0,0.027,0.0,0.087,0.043,0.0,0.0,0.416,0.018,0.0,0.494,0.0
2022-10-26 08:24:32.962,29.313,31.063,31.313,34.313,34.875,34.3125,16,0,0,0,0.0,0.101,0.0,1.759,0.0,0.857,0.0,0.324,0.0,0.089,0.0,0.037,0.197,0.0,0.004,0.0,0.0,0.001,0.0,0.0,0.008,0.0,2.989,0.0,0.002,0.0
2022-10-26 08:24:33.966,29.375,31.063,31.313,34.25,34.9375,34.375,16,0,0,0,0.004,0.0,0.0,1.792,0.0,0.852,0.0,0.585,0.0,0.03,0.0,0.005,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:24:34.969,29.375,31.125,31.313,34.313,34.875,34.375,16,0,0,0,0.012,0.0,0.0,1.903,0.0,0.872,0.0,0.575,0.0,0.025,0.0,0.011,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:24:35.969,29.375,31.125,31.313,34.313,34.9375,34.375,16,0,0,0,0.0,0.255,0.0,2.466,0.0,1.415,0.0,0.231,0.097,0.0,0.0,0.143,0.083,0.0,0.0,0.171,0.01,0.0,0.0,0.028,0.401,0.0,0.0,0.014,0.0,0.234
2022-10-26 08:24:36.972,29.375,31.125,31.313,34.313,34.9375,34.375,16,0,0,0,0.0,0.277,0.0,1.724,0.0,1.866,0.0,0.194,0.189,0.0,0.0,0.165,0.086,0.0,0.104,0.0,0.003,0.0,0.0,0.02,0.446,0.0,0.0,0.015,0.0,0.552
2022-10-26 08:24:37.977,29.375,31.125,31.313,34.313,34.9375,34.375,16,0,0,0,0.874,0.0,0.0,1.761,0.0,0.59,0.0,0.607,0.0,0.186,0.0,0.024,0.083,0.0,0.001,0.0,0.0,0.005,2.608,0.0,0.0,0.593,0.0,0.0,0.651,0.0
2022-10-26 08:24:39.990,29.375,31.125,31.313,34.313,34.9375,34.375,16,0,0,0,0.0,0.821,0.0,1.669,0.0,1.612,0.096,0.0,0.177,0.0,0.04,0.0,0.083,0.0,0.101,0.0,0.142,0.0,0.0,2.491,0.374,0.0,0.0,0.0,0.0,0.487
2022-10-26 08:24:40.999,29.375,31.125,31.313,34.313,34.9375,34.375,16,0,0,0,0.0,0.036,0.0,1.829,0.0,1.582,0.0,0.469,0.092,0.0,0.026,0.0,0.083,0.0,0.0,0.0,0.0,3.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:24:42.003,29.438,31.125,31.313,34.313,34.9375,34.375,16,0,0,0,0.0,0.058,0.0,2.029,0.0,1.166,0.0,0.753,0.061,0.0,0.082,0.0,0.085,0.0,0.003,0.0,0.003,0.0,0.0,0.004,0.0,0.018,0.001,0.0,0.003,0.0
2022-10-26 08:24:43.011,29.375,31.125,31.313,34.313,34.9375,34.375,16,0,0,0,0.0,0.098,0.0,1.56,0.0,0.761,0.0,0.647,0.0,0.09,0.033,0.0,0.412,0.0,0.0,0.0,0.0,0.0,0.0,2.725,0.0,0.0,0.0,1.133,1.805,0.0
2022-10-26 08:24:49.052,29.438,31.188,31.375,34.313,35.0,34.375,16,0,0,0,0.0,0.146,0.0,2.732,0.0,0.883,0.0,0.251,0.093,0.0,0.186,0.0,0.088,0.0,0.0,0.39,0.0,0.0,0.0,0.016,0.276,0.0,0.013,0.0,0.119,0.0
2022-10-26 08:24:53.080,29.438,31.125,31.375,34.313,35.0,34.4375,17,0,0,0,0.368,0.0,0.0,2.661,0.0,1.36,0.0,0.998,0.0,0.524,0.0,0.076,0.193,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:24:54.084,29.438,31.188,31.375,34.375,35.0,34.4375,17,0,0,0,0.297,0.0,0.0,3.619,0.0,2.095,0.0,0.69,0.0,0.788,0.179,0.0,0.084,0.0,0.0,0.038,0.0,0.037,0.0,0.009,0.108,0.0,0.021,0.0,0.0,0.053
2022-10-26 08:24:55.093,29.438,31.188,31.438,34.375,35.0,34.4375,17,0,0,0,0.395,0.0,0.0,4.342,0.0,1.805,0.0,1.678,0.0,0.74,0.122,0.0,0.088,0.0,0.0,0.04,0.0,0.145,0.032,0.0,0.0,0.14,0.009,0.0,0.208,0.0
2022-10-26 08:24:56.094,29.438,31.125,31.375,34.375,35.0,34.4375,17,0,0,0,0.778,0.0,0.0,1.73,0.0,0.641,0.0,0.596,0.0,0.918,0.185,0.0,0.085,0.0,0.131,0.0,0.0,0.142,0.054,0.0,0.0,0.448,0.022,0.0,0.387,0.0
2022-10-26 08:24:57.097,29.438,31.188,31.438,34.375,35.0,34.4375,17,0,0,0,0.023,0.0,0.0,2.399,0.0,0.81,0.0,0.573,0.0,0.07,0.0,0.129,0.195,0.0,0.0,0.027,0.0,0.002,0.0,0.0,2.761,0.0,0.0,0.001,0.0,0.0
2022-10-26 08:25:00.120,29.438,31.25,31.438,34.375,35.0625,34.4375,17,0,0,0,0.0,0.179,0.0,2.478,0.0,1.336,0.0,0.306,0.09,0.0,0.0,0.142,0.083,0.0,0.0,0.069,0.003,0.0,0.0,0.016,0.109,0.0,0.0,0.003,0.0,0.041
2022-10-26 08:25:01.128,29.438,31.188,31.438,34.375,35.0625,34.5,17,0,0,0,0.0,0.117,0.0,2.652,0.0,1.743,0.0,0.177,0.18,0.0,0.0,0.138,0.085,0.0,0.0,0.062,0.004,0.0,0.0,0.043,0.678,0.0,0.0,0.024,0.0,0.625
2022-10-26 08:25:02.131,29.438,31.188,31.438,34.375,35.0625,34.5,17,0,0,0,0.0,0.267,0.0,2.045,0.0,1.868,0.0,0.406,0.158,0.0,0.0,0.166,0.085,0.0,0.003,0.0,0.0,0.0,0.0,0.002,0.021,0.0,0.0,0.001,0.0,0.018
2022-10-26 08:25:05.147,29.5,31.25,31.438,34.438,35.0625,34.5,17,0,0,0,0.0,0.037,0.0,1.95,0.0,1.662,0.0,0.386,0.008,0.0,0.029,0.0,0.079,0.0,0.0,0.0,0.0,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.004
2022-10-26 08:25:06.162,29.5,31.25,31.438,34.438,35.0625,34.5,17,0,0,0,0.29,0.0,0.0,1.774,0.0,0.606,0.0,0.966,0.0,0.231,0.209,0.0,0.088,0.0,0.031,0.0,0.0,0.081,0.073,0.0,0.0,1.166,0.054,0.0,1.102,0.0
2022-10-26 08:25:08.183,29.5,31.25,31.438,34.438,35.0625,34.5,17,0,0,0,0.0,0.045,0.0,1.633,0.0,0.755,0.0,0.699,0.0,0.07,0.0,0.034,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:25:38.306,29.563,31.313,31.625,34.563,35.25,34.6875,18,0,0,0,0.0,0.179,0.0,2.406,0.0,0.92,0.0,0.377,0.035,0.0,0.105,0.0,0.087,0.0,0.0,0.04,0.0,0.0,0.0,0.001,0.043,0.0,0.001,0.0,0.002,0.0
2022-10-26 08:25:40.312,29.563,31.375,31.625,34.563,35.25,34.625,18,0,0,0,0.0,0.082,0.0,2.402,0.0,1.047,0.0,0.47,0.032,0.0,0.042,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:25:48.353,29.563,31.375,31.563,34.625,35.3125,34.6875,19,0,0,0,0.093,0.0,0.0,1.832,0.0,0.951,0.0,0.537,0.0,0.013,0.023,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:25:49.362,29.563,31.438,31.563,34.625,35.3125,34.6875,19,0,0,0,0.0,0.15,0.0,2.703,0.0,1.545,0.0,0.224,0.13,0.0,0.0,0.162,0.093,0.0,0.0,0.173,0.008,0.0,0.0,0.036,0.448,0.0,0.0,0.016,0.0,0.28
2022-10-26 08:25:50.364,29.625,31.375,31.563,34.625,35.3125,34.75,19,0,0,0,0.0,0.277,0.0,1.884,0.0,1.925,0.0,0.259,0.119,0.0,0.0,0.183,0.078,0.0,0.105,0.0,0.001,0.0,0.0,0.011,0.394,0.0,0.0,0.012,0.0,0.511
2022-10-26 08:25:53.392,29.625,31.438,31.625,34.625,35.375,34.6875,19,0,0,0,0.0,0.869,0.0,1.841,0.0,1.644,0.0,0.036,0.119,0.0,0.035,0.0,0.081,0.0,0.101,0.0,0.143,0.0,0.0,2.467,0.383,0.0,0.0,4.628,0.0,0.479
2022-10-26 08:25:58.428,29.625,31.438,31.688,34.688,35.375,34.75,19,0,0,0,0.0,0.756,0.0,2.167,0.0,2.578,0.0,0.113,0.522,0.0,0.0,0.166,0.082,0.0,0.149,0.0,0.0,0.012,0.0,0.042,1.31,0.0,0.0,0.045,0.0,1.46
2022-10-26 08:26:02.447,29.625,31.438,31.688,34.688,35.375,34.75,19,0,0,0,0.0,0.273,0.0,2.684,0.0,0.874,0.0,0.339,0.086,0.0,0.145,0.0,0.086,0.0,0.0,0.196,0.001,0.0,0.0,0.009,0.189,0.0,0.007,0.0,0.022,0.0
2022-10-26 08:26:04.455,29.625,31.438,31.688,34.688,35.375,34.75,19,0,0,0,0.0,0.165,0.0,2.394,0.0,1.029,0.0,0.457,0.024,0.0,0.057,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:26:05.459,29.625,31.438,31.688,34.688,35.375,34.75,20,0,0,0,0.095,0.0,0.0,1.925,0.0,1.502,0.0,0.975,0.0,0.074,0.0,0.157,0.086,0.0,0.302,0.0,0.0,0.0,0.002,0.0,0.0,0.142,0.0,0.007,0.0,0.16
2022-10-26 08:26:07.468,29.688,31.438,31.688,34.688,35.4375,34.75,20,0,0,0,0.05,0.0,0.0,2.567,0.0,2.271,0.0,0.403,0.0,1.068,0.094,0.0,0.085,0.0,0.134,0.0,0.004,0.0,0.0,2.551,0.399,0.0,0.0,0.0,0.0,0.488
2022-10-26 08:26:08.469,29.625,31.438,31.688,34.688,35.375,34.8125,20,0,0,0,0.038,0.0,0.0,3.916,0.0,1.261,0.0,1.217,0.0,0.788,0.158,0.0,0.086,0.0,0.0,0.076,0.0,0.007,0.0,0.011,0.0,0.376,0.019,0.0,0.42,0.0
2022-10-26 08:26:12.490,29.688,31.5,31.75,34.75,35.4375,34.8125,20,0,0,0,0.0,0.148,0.0,1.9,0.0,1.043,0.0,0.588,0.031,0.0,0.003,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.467,0.0,0.0,0.0
2022-10-26 08:26:13.497,29.688,31.5,31.75,34.75,35.5,34.8125,20,0,0,0,0.0,0.304,0.0,2.435,0.0,1.315,0.0,0.22,0.115,0.0,0.0,0.147,0.081,0.0,0.0,0.142,0.004,0.0,0.0,0.016,0.272,0.0,0.0,0.009,0.0,0.136
2022-10-26 08:26:14.498,29.688,31.5,31.75,34.75,35.4375,34.8125,20,0,0,0,0.0,0.261,0.0,1.988,0.0,1.874,0.0,0.213,0.151,0.0,0.0,0.15,0.086,0.0,0.077,0.0,0.01,0.0,0.0,0.024,0.559,0.0,0.0,0.022,0.0,0.626
2022-10-26 08:26:16.503,29.688,31.5,31.75,34.75,35.4375,34.8125,20,0,0,0,0.0,0.026,0.0,1.992,0.0,0.906,0.0,0.908,0.0,0.205,0.0,0.222,0.08,0.0,0.179,0.0,0.0,0.006,0.0,0.0,0.0,0.27,0.0,0.064,0.05,0.0
2022-10-26 08:26:17.504,29.688,31.5,31.75,34.75,35.5,34.8125,20,0,0,0,0.0,1.237,0.0,1.9,0.0,1.55,0.0,0.028,0.308,0.0,0.069,0.0,0.089,0.0,0.113,0.0,0.158,0.0,0.0,2.57,0.389,0.0,4.887,0.0,0.0,0.505
2022-10-26 08:26:21.523,29.688,31.5,31.75,34.75,35.5,34.8125,20,0,0,0,0.0,0.069,0.0,1.601,0.0,0.746,0.0,0.676,0.0,0.082,0.0,0.032,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:26:22.527,29.688,31.5,31.75,34.813,35.5,34.8125,20,0,0,0,0.0,0.615,0.0,3.147,0.0,2.122,0.099,0.0,0.172,0.0,0.0,0.199,0.086,0.0,0.0,0.265,0.0,0.002,0.0,0.047,1.017,0.0,0.0,0.042,0.0,0.841
2022-10-26 08:26:26.543,29.688,31.5,31.75,34.813,35.5,34.875,20,0,0,0,0.0,0.085,0.0,2.496,0.0,0.729,0.0,0.228,0.088,0.0,0.209,0.0,0.082,0.0,0.0,0.377,0.003,0.0,0.0,0.014,0.27,0.0,0.013,0.0,0.102,0.0
2022-10-26 08:26:28.548,29.688,31.5,31.75,34.813,35.5,34.875,20,0,0,0,0.0,0.177,0.0,2.461,0.0,1.046,0.0,0.462,0.0,0.003,0.063,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:26:29.554,29.75,31.563,31.75,34.813,35.5625,34.875,21,0,0,0,0.326,0.0,0.0,1.332,0.0,1.347,0.0,0.779,0.0,0.105,0.0,0.183,0.083,0.0,0.717,0.0,0.0,0.001,0.014,0.0,0.0,0.592,0.0,0.025,0.0,0.161
2022-10-26 08:26:30.563,29.75,31.563,31.75,34.813,35.5625,34.875,21,0,0,0,0.413,0.0,0.0,2.472,0.0,1.207,0.0,0.71,0.0,0.774,0.0,0.122,0.181,0.0,0.0,0.001,0.0,0.004,0.0,0.002,0.0,0.001,0.0,4.154,0.0,0.001
2022-10-26 08:26:33.572,29.75,31.563,31.813,34.813,35.5625,34.875,21,0,0,0,0.153,0.0,0.0,2.545,0.0,1.359,0.0,1.609,0.114,0.0,0.205,0.0,0.091,0.0,0.167,0.0,0.0,0.102,0.071,0.0,0.0,0.448,0.022,0.0,0.371,0.0
2022-10-26 08:26:34.578,29.75,31.563,31.813,34.813,35.5625,34.9375,21,0,0,0,0.03,0.0,0.0,2.624,0.0,0.913,0.0,0.746,0.0,0.039,0.0,0.112,0.199,0.0,0.0,0.022,0.0,0.0,0.002,0.0,0.0,0.032,0.0,0.0,0.0,0.011
2022-10-26 08:26:36.584,29.75,31.563,31.813,34.813,35.5625,34.9375,21,0,0,0,0.116,0.0,0.0,1.771,0.0,1.017,0.0,0.566,0.0,0.031,0.015,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:26:37.587,29.813,31.563,31.813,34.813,35.5625,34.9375,21,0,0,0,0.0,0.033,0.0,2.619,0.0,1.344,0.0,0.375,0.099,0.0,0.0,0.137,0.083,0.0,0.0,0.077,0.004,0.0,0.0,0.018,0.132,0.0,0.0,0.004,0.0,0.055
2022-10-26 08:26:38.595,29.75,31.563,31.875,34.875,35.625,34.9375,21,0,0,0,0.0,0.211,0.0,2.884,0.0,1.821,0.0,0.131,0.128,0.0,0.0,0.134,0.082,0.0,0.0,0.038,0.012,0.0,0.0,0.031,0.661,0.0,0.0,0.025,0.0,0.63
2022-10-26 08:26:43.627,29.75,31.563,31.875,34.875,35.625,34.9375,21,0,0,0,0.227,0.0,0.0,1.527,0.0,0.625,0.0,1.187,0.0,0.229,0.214,0.0,0.092,0.0,0.068,0.0,0.0,0.093,0.077,0.0,0.0,1.129,0.058,0.0,1.048,0.0
2022-10-26 08:26:50.663,29.813,31.625,31.875,34.938,35.6875,35.0,21,0,0,0,0.0,0.202,0.0,2.65,0.0,0.796,0.0,0.419,0.002,0.0,0.09,0.0,0.089,0.0,0.0,0.15,0.0,0.0,0.0,0.003,0.078,0.0,0.004,0.0,0.082,0.0
2022-10-26 08:26:51.667,29.813,31.625,31.938,34.938,35.625,35.0,21,0,0,0,0.0,0.215,0.0,2.369,0.0,0.898,0.0,0.336,0.0,0.001,0.118,0.0,0.081,0.0,0.0,0.051,0.0,0.0,0.0,0.001,0.045,0.0,0.002,0.0,0.0,0.0
2022-10-26 08:26:52.669,29.813,31.625,31.875,34.938,35.6875,35.0,21,0,0,0,0.0,0.195,0.0,2.542,0.0,0.999,0.0,0.442,0.0,0.024,0.05,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:26:53.674,29.813,31.625,31.875,34.938,35.6875,35.0,21,0,0,0,0.0,0.153,0.0,2.314,0.0,1.06,0.0,0.488,0.0,0.026,0.05,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:26:54.680,29.813,31.625,31.875,34.938,35.6875,35.0,22,0,0,0,0.164,0.0,0.0,2.194,0.0,1.239,0.0,0.822,0.0,0.057,0.0,0.131,0.185,0.0,0.0,0.0,0.0,2.657,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0
2022-10-26 08:26:59.701,29.875,31.625,31.875,34.938,35.6875,35.0625,22,1,0,1,0.351,0.0,0.0,3.217,0.0,1.475,0.0,1.111,0.0,0.715,0.0,0.039,0.085,0.0,0.0,0.0,0.0,0.062,0.011,0.0,0.005,0.0,0.0,3.68,0.002,0.0
2022-10-26 08:27:01.705,29.875,31.625,31.938,34.938,35.75,35.0625,22,0,0,0,0.0,0.052,0.0,3.272,0.0,1.553,0.0,1.11,0.0,0.001,0.0,0.065,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:27:02.710,29.813,31.625,31.938,35.0,35.6875,35.0,22,0,0,0,0.0,0.04,0.0,3.229,0.0,1.669,0.0,1.153,0.0,0.009,0.0,0.046,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:27:03.716,29.875,31.688,31.875,35.0,35.75,35.0,22,0,0,0,0.0,0.068,0.0,3.459,0.0,1.529,0.0,1.144,0.0,0.002,0.0,0.037,0.084,0.0,1.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:27:04.717,29.813,31.688,31.938,35.0,35.75,35.0625,22,0,0,0,0.0,0.064,0.0,3.461,0.0,1.497,0.0,1.13,0.0,0.017,0.0,0.075,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:27:09.741,29.875,31.688,31.938,35.0,35.8125,35.0625,22,0,0,0,0.021,0.0,0.0,2.916,0.0,1.74,0.0,1.256,0.006,0.0,0.0,0.04,0.089,0.0,1.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:27:10.745,29.875,31.688,31.938,35.0,35.8125,35.0625,22,0,0,0,0.09,0.0,0.0,2.214,0.0,1.231,0.0,1.279,0.0,0.178,0.15,0.0,0.091,0.0,0.052,0.0,0.0,0.011,0.011,0.0,0.0,0.069,0.003,0.0,0.033,0.0
2022-10-26 08:27:13.756,29.875,31.75,32.0,35.063,35.8125,35.0625,22,0,0,0,0.0,0.094,0.0,1.891,0.0,0.944,0.0,0.554,0.022,0.0,0.039,0.0,0.08,0.0,0.0,1.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:27:14.757,29.875,31.75,32.0,35.063,35.8125,35.0625,22,0,0,0,0.0,0.14,0.0,2.653,0.0,1.374,0.0,0.287,0.141,0.0,0.0,0.138,0.083,0.0,0.0,0.159,0.005,0.0,0.0,0.023,0.328,0.0,0.0,0.01,0.0,0.182
2022-10-26 08:27:15.771,29.875,31.688,32.0,35.0,35.8125,35.0625,22,0,0,0,0.0,0.163,0.0,1.665,0.0,1.855,0.0,0.172,0.173,0.0,0.0,0.19,0.084,0.0,0.087,0.0,0.006,0.0,0.0,0.027,0.512,0.0,0.0,0.018,0.0,0.592
2022-10-26 08:27:16.775,29.875,31.75,32.0,35.063,35.8125,35.0625,22,0,0,0,1.24,0.0,0.0,1.909,0.0,0.675,0.0,0.631,0.0,0.151,0.0,0.057,0.088,0.0,0.001,0.0,0.0,0.001,2.574,0.0,0.0,0.596,1.857,0.0,0.65,0.0
2022-10-26 08:27:17.775,29.938,31.75,32.0,35.063,35.8125,35.125,22,0,0,0,0.0,0.418,0.0,3.336,0.0,0.99,0.0,0.318,0.0,0.075,0.188,0.0,0.088,0.0,0.0,0.129,0.0,0.022,0.0,0.017,0.137,0.0,0.032,0.0,0.021,0.0
2022-10-26 08:27:18.777,29.875,31.688,32.0,35.063,35.8125,35.125,22,0,0,0,0.0,0.863,0.0,1.709,0.0,1.643,0.0,0.017,0.26,0.0,0.067,0.0,0.082,0.0,0.107,0.0,0.139,0.0,0.0,2.521,0.38,0.0,0.0,0.0,0.0,0.489
2022-10-26 08:27:20.790,29.875,31.75,32.0,35.063,35.8125,35.125,22,0,0,0,0.236,0.0,0.0,1.8,0.0,0.73,0.0,0.925,0.0,0.198,0.214,0.0,0.087,0.0,0.238,0.0,0.0,0.044,0.041,0.0,0.0,0.53,0.022,0.0,0.293,0.0
2022-10-26 08:27:22.804,29.938,31.75,32.063,35.063,35.8125,35.125,22,0,0,0,0.0,0.061,0.0,1.686,0.0,0.751,0.0,0.674,0.0,0.088,0.0,0.011,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:27:23.808,29.938,31.75,32.063,35.125,35.8125,35.125,22,0,0,0,0.0,0.35,0.0,4.061,0.0,2.643,0.0,0.553,0.145,0.0,0.0,0.129,0.082,0.0,0.0,0.058,0.003,0.0,0.0,0.062,1.143,0.0,0.0,0.045,0.0,0.953
2022-10-26 08:27:27.825,29.938,31.813,32.063,35.125,35.875,35.125,22,0,0,0,0.0,0.204,0.0,2.519,0.0,0.846,0.0,0.287,0.075,0.0,0.141,0.0,0.084,0.0,0.0,0.281,0.001,0.0,0.0,0.005,0.22,0.0,0.009,0.0,0.044,0.0
2022-10-26 08:27:29.834,29.938,31.813,32.063,35.125,35.875,35.125,22,0,0,0,0.0,0.128,0.0,2.406,0.0,1.02,0.0,0.451,0.054,0.0,0.075,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26 08:27:30.835,29.938,31.813,32.0,35.125,35.875,35.1875,23,0,0,0,0.196,0.0,0.0,1.867,0.0,1.788,0.0,0.904,0.0,0.077,0.0,0.166,0.084,0.0,0.738,0.0,0.0,0.0,0.011,0.0,0.0,0.411,0.0,0.024,0.0,0.295
2022-10-26 08:27:33.850,30.0,31.813,32.063,35.188,35.875,35.1875,23,0,0,0,0.835,0.0,0.0,4.174,0.0,1.58,0.0,1.253,0.0,0.419,0.159,0.0,0.085,0.0,0.0,0.049,0.0,0.177,0.052,0.0,0.0,0.305,0.009,0.0,0.358,0.0
